[0.017s][info][gc] Using Serial
[1665.306s][info][gc] GC(102) Pause Young (Allocation Failure) 12M->7M(15M) 0.350ms
[1705.745s][info][gc] GC(103) Pause Young (Allocation Failure) 12M->7M(15M) 0.348ms
[1746.368s][info][gc] GC(104) Pause Young (Allocation Failure) 12M->7M(15M) 0.388ms
[1787.401s][info][gc] GC(105) Pause Young (Allocation Failure) 12M->7M(15M) 0.318ms
[1823.800s][info][gc] GC(106) Pause Young (Allocation Failure) 12M->7M(15M) 0.358ms
[1828.244s][info][gc] GC(107) Pause Young (Allocation Failure) 12M->7M(15M) 0.404ms
[1830.145s][info][gc] GC(108) Pause Young (Allocation Failure) 12M->7M(15M) 0.415ms
[1832.044s][info][gc] GC(109) Pause Young (Allocation Failure) 12M->7M(15M) 0.446ms
[1833.945s][info][gc] GC(110) Pause Young (Allocation Failure) 12M->7M(15M) 0.471ms
[1835.844s][info][gc] GC(111) Pause Young (Allocation Failure) 12M->7M(15M) 0.371ms
[1837.743s][info][gc] GC(112) Pause Young (Allocation Failure) 12M->7M(15M) 0.386ms
[1839.643s][info][gc] GC(113) Pause Young (Allocation Failure) 12M->7M(15M) 0.366ms
[1841.447s][info][gc] GC(114) Pause Young (Allocation Failure) 12M->7M(15M) 0.397ms
[1843.443s][info][gc] GC(115) Pause Young (Allocation Failure) 12M->7M(15M) 0.395ms
[1845.344s][info][gc] GC(116) Pause Young (Allocation Failure) 12M->7M(15M) 0.361ms
[1847.244s][info][gc] GC(117) Pause Young (Allocation Failure) 12M->7M(15M) 0.398ms
[1849.144s][info][gc] GC(118) Pause Young (Allocation Failure) 12M->7M(15M) 0.369ms
[1851.043s][info][gc] GC(119) Pause Young (Allocation Failure) 12M->7M(15M) 0.358ms
[1852.944s][info][gc] GC(120) Pause Young (Allocation Failure) 12M->7M(15M) 0.334ms
[1854.844s][info][gc] GC(121) Pause Young (Allocation Failure) 12M->7M(15M) 0.354ms
[1856.744s][info][gc] GC(122) Pause Young (Allocation Failure) 12M->7M(15M) 0.352ms
[1858.644s][info][gc] GC(123) Pause Young (Allocation Failure) 12M->7M(15M) 0.403ms
[1860.645s][info][gc] GC(124) Pause Young (Allocation Failure) 12M->7M(15M) 0.323ms
[1862.644s][info][gc] GC(125) Pause Young (Allocation Failure) 12M->7M(15M) 0.313ms
[1864.743s][info][gc] GC(126) Pause Young (Allocation Failure) 12M->7M(15M) 0.236ms
[1866.743s][info][gc] GC(127) Pause Young (Allocation Failure) 12M->7M(15M) 0.286ms
[1868.744s][info][gc] GC(128) Pause Young (Allocation Failure) 12M->7M(15M) 0.277ms
[1870.743s][info][gc] GC(129) Pause Young (Allocation Failure) 12M->7M(15M) 0.284ms
[1872.744s][info][gc] GC(130) Pause Young (Allocation Failure) 12M->7M(15M) 0.298ms
[1874.744s][info][gc] GC(131) Pause Young (Allocation Failure) 12M->7M(15M) 0.307ms
[1876.744s][info][gc] GC(132) Pause Young (Allocation Failure) 12M->7M(15M) 0.317ms
[1878.745s][info][gc] GC(133) Pause Young (Allocation Failure) 12M->7M(15M) 0.284ms
[1880.745s][info][gc] GC(134) Pause Young (Allocation Failure) 12M->7M(15M) 0.304ms
[1882.834s][info][gc] GC(135) Pause Young (Allocation Failure) 12M->7M(15M) 0.252ms
[1884.844s][info][gc] GC(136) Pause Young (Allocation Failure) 12M->7M(15M) 0.258ms
[1886.844s][info][gc] GC(137) Pause Young (Allocation Failure) 12M->7M(15M) 0.363ms
[1888.845s][info][gc] GC(138) Pause Young (Allocation Failure) 12M->7M(15M) 0.266ms
[1890.844s][info][gc] GC(139) Pause Young (Allocation Failure) 12M->7M(15M) 0.294ms
[1892.844s][info][gc] GC(140) Pause Young (Allocation Failure) 12M->7M(15M) 0.299ms
[1894.844s][info][gc] GC(141) Pause Young (Allocation Failure) 12M->7M(15M) 0.300ms
[1896.844s][info][gc] GC(142) Pause Young (Allocation Failure) 12M->7M(15M) 0.312ms
[1898.844s][info][gc] GC(143) Pause Young (Allocation Failure) 12M->7M(15M) 0.401ms
[1900.944s][info][gc] GC(144) Pause Young (Allocation Failure) 12M->7M(15M) 0.269ms
[1902.944s][info][gc] GC(145) Pause Young (Allocation Failure) 12M->7M(15M) 0.265ms
[1904.844s][info][gc] GC(146) Pause Young (Allocation Failure) 12M->7M(15M) 0.325ms
[1906.743s][info][gc] GC(147) Pause Young (Allocation Failure) 12M->7M(15M) 0.315ms
[1908.644s][info][gc] GC(148) Pause Young (Allocation Failure) 12M->7M(15M) 0.347ms
[1910.543s][info][gc] GC(149) Pause Young (Allocation Failure) 12M->7M(15M) 0.325ms
[1912.445s][info][gc] GC(150) Pause Young (Allocation Failure) 12M->7M(15M) 0.324ms
[1914.344s][info][gc] GC(151) Pause Young (Allocation Failure) 12M->7M(15M) 0.356ms
[1916.244s][info][gc] GC(152) Pause Young (Allocation Failure) 12M->7M(15M) 0.320ms
[1918.144s][info][gc] GC(153) Pause Young (Allocation Failure) 12M->7M(15M) 0.308ms
[1920.044s][info][gc] GC(154) Pause Young (Allocation Failure) 12M->7M(15M) 0.334ms
[1921.944s][info][gc] GC(155) Pause Young (Allocation Failure) 12M->7M(15M) 0.347ms
[1923.844s][info][gc] GC(156) Pause Young (Allocation Failure) 12M->7M(15M) 0.343ms
[1925.744s][info][gc] GC(157) Pause Young (Allocation Failure) 12M->7M(15M) 0.324ms
[1927.645s][info][gc] GC(158) Pause Young (Allocation Failure) 12M->7M(15M) 0.361ms
